,group,axis,value
0,2010_T_D6-7,basic_needs,1433.5294117647059
1,2010_T_D6-7,pro_study,217.2941176470588
2,2010_T_D6-7,household_family,424.1764705882353
3,2010_T_D6-7,leisure_media,241.58823529411765
4,2010_T_D6-7,leisure_sports_outdoors,35.11764705882353
5,2010_T_D6-7,leisure_social_meetings,515.5294117647059
