,group,axis,value
0,2000_M_D1-5,basic_needs,1263.3636363636363
1,2000_M_D1-5,pro_study,750.8181818181819
2,2000_M_D1-5,household_family,278.0
3,2000_M_D1-5,leisure_media,198.54545454545453
4,2000_M_D1-5,leisure_sports_outdoors,23.818181818181817
5,2000_M_D1-5,leisure_social_meetings,354.3636363636364
