,group,axis,value
0,2000_M_D6-7,basic_needs,1409.1818181818182
1,2000_M_D6-7,pro_study,293.6363636363636
2,2000_M_D6-7,household_family,330.27272727272725
3,2000_M_D6-7,leisure_media,250.1818181818182
4,2000_M_D6-7,leisure_sports_outdoors,43.36363636363637
5,2000_M_D6-7,leisure_social_meetings,539.4545454545455
