,group,axis,value
0,2000_F_D6-7,basic_needs,1412.2727272727273
1,2000_F_D6-7,pro_study,196.8181818181818
2,2000_F_D6-7,household_family,580.2727272727273
3,2000_F_D6-7,leisure_media,195.9090909090909
4,2000_F_D6-7,leisure_sports_outdoors,28.363636363636363
5,2000_F_D6-7,leisure_social_meetings,452.3636363636364
