,group,axis,value
0,2010_F_D1-7,basic_needs,1339.1176470588234
1,2010_F_D1-7,pro_study,405.6470588235294
2,2010_F_D1-7,household_family,529.5294117647059
3,2010_F_D1-7,leisure_media,190.05882352941177
4,2010_F_D1-7,leisure_sports_outdoors,21.941176470588236
5,2010_F_D1-7,leisure_social_meetings,381.8235294117647
